Temática;Año;Mes;Departamento;Código Dane;Municipio;Armas / Medios;Agrupa Edad Persona;Genero;Zona;Clase de Sitio;Día;Cantidad
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;RESTAURANTES;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;RESTAURANTES;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;FEMENINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARTEFACTO EXPLOSIVO/CARGA DINAMITA;ADULTOS;FEMENINO;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;vie.;8
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARTEFACTO EXPLOSIVO/CARGA DINAMITA;ADULTOS;MASCULINO;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;vie.;24
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARTEFACTO EXPLOSIVO/CARGA DINAMITA;JOVENES;FEMENINO;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARTEFACTO EXPLOSIVO/CARGA DINAMITA;MENORES;FEMENINO;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARTEFACTO EXPLOSIVO/CARGA DINAMITA;MENORES;MASCULINO;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;APARTAMENTO;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;FRENTE A EDIFICIO - VIA PUBLICA;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;MENORES;FEMENINO;URBANA;CONJUNTO RESIDENCIAL;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25148000;CAPARRAPÍ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25148000;CAPARRAPÍ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25175000;CHÍA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25175000;CHÍA;CONTUNDENTES;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25178000;CHIPAQUE;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25224000;CUCUNUBÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25224000;CUCUNUBÁ;ARMA DE FUEGO;MENORES;FEMENINO;RURAL;FINCAS Y SIMILARES;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25258000;EL PEÑÓN;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25269000;FACATATIVÁ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25269000;FACATATIVÁ;NO REPORTADO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290000;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;FEMENINO;RURAL;FINCAS Y SIMILARES;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290000;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;vie.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290000;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290000;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290000;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290011;FUSAGASUGÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;vie.;6
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25290011;FUSAGASUGÁ;ARMA DE FUEGO;JOVENES;MASCULINO;RURAL;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25320003;GUADUAS;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25322000;GUASCA;CONTUNDENTES;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25368000;JERUSALÉN;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INSTALACIONES DE LA POLICIA;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25372000;JUNÍN;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;RURAL;FINCAS Y SIMILARES;vie.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25372000;JUNÍN;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;vie.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25372000;JUNÍN;ARMA BLANCA / CORTOPUNZANTE;MENORES;MASCULINO;RURAL;FINCAS Y SIMILARES;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25386000;LA MESA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25386000;LA MESA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;HOSPITALES;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25394000;LA PALMA;ARMA DE FUEGO;ADULTOS;FEMENINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25394000;LA PALMA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25394000;LA PALMA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25394000;LA PALMA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25394000;LA PALMA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25394000;LA PALMA;ARTEFACTO EXPLOSIVO/CARGA DINAMITA;MENORES;MASCULINO;RURAL;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25402000;LA VEGA;NO REPORTADO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25426000;MACHETA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25438000;MEDINA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25473000;MOSQUERA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25473000;MOSQUERA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25473000;MOSQUERA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25513000;PACHO;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25513000;PACHO;CONTUNDENTES;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25518000;PAIME;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25518000;PAIME;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25530000;PARATEBUENO;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25572000;PUERTO SALGAR;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;3
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25662000;SAN JUAN DE RÍO SECO;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25718000;SASAIMA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25743000;SILVANIA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;3
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25743000;SILVANIA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;ESTACIONES DE SERVICIO;mié.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25754000;SOACHA;CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25785000;TABIO;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25793000;TAUSA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25799000;TENJO;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25815000;TOCAIMA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25823000;TOPAIPÍ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25823000;TOPAIPÍ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25823000;TOPAIPÍ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25839000;UBALÁ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25851000;ÚTICA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;2
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25851000;ÚTICA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25862000;VERGARA;ARMA DE FUEGO;ADULTOS;FEMENINO;RURAL;FINCAS Y SIMILARES;vie.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25862000;VERGARA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25875000;VILLETA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25875000;VILLETA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2003;Febrero;CUNDINAMARCA;25899000;ZIPAQUIRÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;JOYERIAS;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;25001000;AGUA DE DIOS;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;HOSPITALES;jue.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;25035000;ANAPOIMA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;25040000;ANOLAIMA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;TIENDA;vie.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;25053000;ARBELÁEZ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;25095000;BITUIMA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;6
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;5
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;3
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;DISCOTECAS;dom.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CAÑOS;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;TIENDA;vie.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;dom.;3
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mar.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;ALMACENES;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;LOCAL COMERCIAL;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;TIENDA;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;15
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;12
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;8
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;8
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;8
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;8
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;6
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;mar.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;jue.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BODEGAS Y SIMILARES;sáb.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CAÑOS;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;DISCOTECAS;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO PARTICULAR;jue.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;sáb.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;LOCAL COMERCIAL;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;sáb.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;lun.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;mar.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;2
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;vie.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2003;Marzo;CUNDINAMARCA;25099000;BOJACÁ;NO REPORTADO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;mié.;1
